molecule_chembl_id,canonical_smiles,standard_value,valor_bioactividad
CHEMBL1211078,CCN1CCN(c2cc(N3CCN(CC)CC3)nc(N3CCc4c([nH]c5ccccc45)C3c3ccc4c(c3)OCO4)n2)CC1,0.48,activo
CHEMBL1211078,COc1ccc(C2c3[nH]c4ccccc4c3CCN2c2nc(N3CCOCC3)cc(N3CCOCC3)n2)cc1,4.48,activo
CHEMBL1211078,c1ccc2c(CCNc3nc(N4CCOCC4)cc(N4CCOCC4)n3)c[nH]c2c1,3.05,activo
CHEMBL1211078,CN1CCN(c2cc(N3CCN(C)CC3)nc(NCCc3c[nH]c4ccccc34)n2)CC1,1.74,activo
CHEMBL1211168,C=CC1CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1[C@@H](C(=O)OC)[C@H]1NCCc2c1[nH]c1ccccc21,0.3,activo
CHEMBL1212085,N#Cc1c(-c2ccccc2)[n+]([O-])c2ccc(F)cc2[n+]1[O-],15400.0,inactivo
CHEMBL1212085,N#Cc1c(-c2ccccc2)[n+]([O-])c2ccc(C(F)(F)F)cc2[n+]1[O-],15100.0,inactivo
CHEMBL1212085,N#Cc1c(-c2ccc(F)cc2)[n+]([O-])c2ccccc2[n+]1[O-],15200.0,inactivo
CHEMBL1212085,N#Cc1c(-c2ccc(F)cc2)[n+]([O-])c2ccc(F)cc2[n+]1[O-],14400.0,inactivo
CHEMBL1212085,N#Cc1c(-c2ccc(F)cc2)[n+]([O-])c2ccc(C(F)(F)F)cc2[n+]1[O-],14900.0,inactivo
CHEMBL1212085,COc1ccc2c(c1)[n+]([O-])c(C#N)c(-c1ccc(F)cc1)[n+]2[O-],14600.0,inactivo
CHEMBL1212085,N#Cc1c(-c2ccc(Cl)cc2)[n+]([O-])c2ccc(F)cc2[n+]1[O-],13400.0,inactivo
CHEMBL1212085,N#Cc1c(-c2ccc(OC(F)(F)F)cc2)[n+]([O-])c2ccccc2[n+]1[O-],14500.0,inactivo
CHEMBL1212085,N#Cc1c(-c2ccc(OC(F)(F)F)cc2)[n+]([O-])c2ccc(F)cc2[n+]1[O-],13100.0,inactivo
CHEMBL1212085,N#Cc1c(-c2ccco2)[n+]([O-])c2ccccc2[n+]1[O-],25000.0,inactivo
CHEMBL1212085,N#Cc1c(-c2ccco2)[n+]([O-])c2ccc(F)cc2[n+]1[O-],14900.0,inactivo
CHEMBL1212085,N#Cc1c(-c2ccco2)[n+]([O-])c2ccc(Cl)cc2[n+]1[O-],18900.0,inactivo
CHEMBL1212085,Cc1ccc2c(c1)[n+]([O-])c(C#N)c(-c1ccco1)[n+]2[O-],18100.0,inactivo
CHEMBL1212085,N#Cc1c(-c2ccco2)[n+]([O-])c2ccc(C(F)(F)F)cc2[n+]1[O-],12500.0,inactivo
CHEMBL1212085,COc1ccc2c(c1)[n+]([O-])c(C#N)c(-c1ccco1)[n+]2[O-],25000.0,inactivo
CHEMBL1212085,N#Cc1c(-c2cccs2)[n+]([O-])c2ccccc2[n+]1[O-],12700.0,inactivo
CHEMBL1212085,N#Cc1c(-c2cccs2)[n+]([O-])c2ccc(F)cc2[n+]1[O-],13000.0,inactivo
CHEMBL1212085,Cc1ccc2c(c1)[n+]([O-])c(C#N)c(-c1cccs1)[n+]2[O-],14800.0,inactivo
CHEMBL1212085,N#Cc1c(-c2ccccc2)[n+]([O-])c2ccccc2[n+]1[O-],66600.0,inactivo
CHEMBL1212085,N#Cc1c(-c2ccccc2)[n+]([O-])c2ccc(Cl)cc2[n+]1[O-],18100.0,inactivo
CHEMBL1212085,Cc1ccc2c(c1)[n+]([O-])c(C#N)c(-c1ccccc1)[n+]2[O-],23700.0,inactivo
CHEMBL1212085,COc1ccc2c(c1)[n+]([O-])c(C#N)c(-c1ccccc1)[n+]2[O-],19300.0,inactivo
CHEMBL1212085,N#Cc1c(-c2ccc(F)cc2)[n+]([O-])c2ccc(Cl)cc2[n+]1[O-],13200.0,inactivo
CHEMBL1212085,Cc1ccc2c(c1)[n+]([O-])c(C#N)c(-c1ccc(F)cc1)[n+]2[O-],17400.0,inactivo
CHEMBL1212085,N#Cc1c(-c2ccc(Cl)cc2)[n+]([O-])c2ccccc2[n+]1[O-],18100.0,inactivo
CHEMBL1212085,N#Cc1c(-c2ccc(Cl)cc2)[n+]([O-])c2ccc(Cl)cc2[n+]1[O-],15300.0,inactivo
CHEMBL1212085,Cc1ccc2c(c1)[n+]([O-])c(C#N)c(-c1ccc(Cl)cc1)[n+]2[O-],17400.0,inactivo
CHEMBL1212085,COc1ccc2c(c1)[n+]([O-])c(C#N)c(-c1ccc(Cl)cc1)[n+]2[O-],14300.0,inactivo
CHEMBL1212085,Cc1ccc(-c2c(C#N)[n+]([O-])c3ccccc3[n+]2[O-])cc1,23700.0,inactivo
CHEMBL1212085,Cc1ccc(-c2c(C#N)[n+]([O-])c3cc(F)ccc3[n+]2[O-])cc1,17400.0,inactivo
CHEMBL1212085,Cc1ccc(-c2c(C#N)[n+]([O-])c3cc(Cl)ccc3[n+]2[O-])cc1,17400.0,inactivo
CHEMBL1212085,Cc1ccc(-c2c(C#N)[n+]([O-])c3cc(C)ccc3[n+]2[O-])cc1,50000.0,inactivo
CHEMBL1212085,COc1ccc2c(c1)[n+]([O-])c(C#N)c(-c1ccc(C)cc1)[n+]2[O-],18900.0,inactivo
CHEMBL1212085,Cc1ccc(-c2c(C#N)[n+]([O-])c3cc(C(F)(F)F)ccc3[n+]2[O-])cc1,12300.0,inactivo
CHEMBL1212085,COc1ccc(-c2c(C#N)[n+]([O-])c3ccccc3[n+]2[O-])cc1,19300.0,inactivo
CHEMBL1212085,COc1ccc(-c2c(C#N)[n+]([O-])c3cc(F)ccc3[n+]2[O-])cc1,14300.0,inactivo
CHEMBL1212085,COc1ccc(-c2c(C#N)[n+]([O-])c3cc(Cl)ccc3[n+]2[O-])cc1,14300.0,inactivo
CHEMBL1212085,COc1ccc(-c2c(C#N)[n+]([O-])c3cc(C)ccc3[n+]2[O-])cc1,18900.0,inactivo
CHEMBL1212085,COc1ccc(-c2c(C#N)[n+]([O-])c3cc(C(F)(F)F)ccc3[n+]2[O-])cc1,10700.0,inactivo
CHEMBL1212085,Cc1ccc2c(c1)[n+]([O-])c(C#N)c(-c1ccc(OC(F)(F)F)cc1)[n+]2[O-],10700.0,inactivo
CHEMBL1212085,COc1ccc2c(c1)[n+]([O-])c(C#N)c(-c1cccs1)[n+]2[O-],14300.0,inactivo
CHEMBL1212085,N#Cc1c(-c2ccccc2)[n+]([O-])c2cc(F)c(F)cc2[n+]1[O-],15300.0,inactivo
CHEMBL1212085,N#Cc1c(-c2ccccc2)[n+]([O-])c2cc(Cl)c(Cl)cc2[n+]1[O-],15300.0,inactivo
CHEMBL1212085,Cc1cc2c(cc1C)[n+]([O-])c(-c1ccccc1)c(C#N)[n+]2[O-],22100.0,inactivo
CHEMBL1212085,N#Cc1c(-c2ccc(F)cc2)[n+]([O-])c2cc(F)c(F)cc2[n+]1[O-],36600.0,inactivo
CHEMBL1212085,N#Cc1c(-c2ccc(F)cc2)[n+]([O-])c2cc(Cl)c(Cl)cc2[n+]1[O-],11300.0,inactivo
CHEMBL1212085,Cc1cc2c(cc1C)[n+]([O-])c(-c1ccc(F)cc1)c(C#N)[n+]2[O-],16400.0,inactivo
CHEMBL1212085,N#Cc1c(-c2ccc(Cl)cc2)[n+]([O-])c2cc(F)c(F)cc2[n+]1[O-],11300.0,inactivo
CHEMBL1212085,N#Cc1c(-c2ccc(Cl)cc2)[n+]([O-])c2cc(Cl)c(Cl)cc2[n+]1[O-],13800.0,inactivo
CHEMBL1212085,Cc1cc2c(cc1C)[n+]([O-])c(-c1ccc(Cl)cc1)c(C#N)[n+]2[O-],16400.0,inactivo
CHEMBL1212085,Cc1ccc(-c2c(C#N)[n+]([O-])c3cc(F)c(F)cc3[n+]2[O-])cc1,14600.0,inactivo
CHEMBL1212085,Cc1ccc(-c2c(C#N)[n+]([O-])c3cc(Cl)c(Cl)cc3[n+]2[O-])cc1,14600.0,inactivo
CHEMBL1212085,Cc1ccc(-c2c(C#N)[n+]([O-])c3cc(C)c(C)cc3[n+]2[O-])cc1,21200.0,inactivo
CHEMBL1212085,COc1ccc(-c2c(C#N)[n+]([O-])c3cc(F)c(F)cc3[n+]2[O-])cc1,12100.0,inactivo
CHEMBL1212085,COc1ccc(-c2c(C#N)[n+]([O-])c3cc(Cl)c(Cl)cc3[n+]2[O-])cc1,29000.0,inactivo
CHEMBL1212085,COc1ccc(-c2c(C#N)[n+]([O-])c3cc(C)c(C)cc3[n+]2[O-])cc1,18300.0,inactivo
CHEMBL1212085,Cc1cc2c(cc1C)[n+]([O-])c(-c1ccc(OC(F)(F)F)cc1)c(C#N)[n+]2[O-],10600.0,inactivo
CHEMBL1212085,N#Cc1c(-c2ccco2)[n+]([O-])c2cc(F)c(F)cc2[n+]1[O-],13100.0,inactivo
CHEMBL1212085,N#Cc1c(-c2ccco2)[n+]([O-])c2cc(Cl)c(Cl)cc2[n+]1[O-],13100.0,inactivo
CHEMBL1212085,Cc1cc2c(cc1C)[n+]([O-])c(-c1ccco1)c(C#N)[n+]2[O-],20100.0,inactivo
CHEMBL1212085,N#Cc1c(-c2cccs2)[n+]([O-])c2cc(F)c(F)cc2[n+]1[O-],10400.0,inactivo
CHEMBL1212085,N#Cc1c(-c2cccs2)[n+]([O-])c2cc(Cl)c(Cl)cc2[n+]1[O-],10400.0,inactivo
CHEMBL1212085,Cc1cc2c(cc1C)[n+]([O-])c(-c1cccs1)c(C#N)[n+]2[O-],16700.0,inactivo
CHEMBL1212085,N#Cc1c(NC(=O)c2ccco2)[n+]([O-])c2cc(F)c(F)cc2[n+]1[O-],19200.0,inactivo
CHEMBL1212085,N#Cc1c(NC(=O)c2cccs2)[n+]([O-])c2cc(F)c(F)cc2[n+]1[O-],10800.0,inactivo
CHEMBL1217008,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@H]2[C@@](C)(O)C1CCCCN1,0.06,activo
CHEMBL1217008,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@H]2[C@@](C)(O)c1ccncc1,1000.0,activo
CHEMBL1217008,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@H]2[C@@](C)(O)c1ccncc1Cl,1000.0,activo
CHEMBL1217009,CCC[C@H]1C(=O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,17000.0,inactivo
CHEMBL1217009,C=CC[C@H]1C(=O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,18000.0,inactivo
CHEMBL1217009,CCCC[C@H]1C(=O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,12000.0,inactivo
CHEMBL1217009,C[C@@H]1CC[C@H]2[C@@H](CCCC(F)(F)F)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,79000.0,inactivo
CHEMBL1217009,C[C@@H]1CC[C@H]2[C@H](CCCc3ccccc3)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,45000.0,inactivo
CHEMBL1217009,C[C@@H]1CC[C@H]2[C@@H](CCCc3ccc(Cl)cc3)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,12000.0,inactivo
CHEMBL1217009,COc1ccc(CCC[C@H]2C(=O)O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]2[C@@]35OO4)cc1,12000.0,inactivo
CHEMBL1217009,CSc1ccc(CCC[C@H]2C(=O)O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]2[C@@]35OO4)cc1,1000.0,activo
CHEMBL1217009,C[C@@H]1CC[C@H]2[C@@H](CCCc3ccc(S(C)(=O)=O)cc3)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,54000.0,inactivo
CHEMBL1217009,C[C@@H]1CC[C@H]2[C@@H](CCCc3cc(F)cc(F)c3)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,50000.0,inactivo
CHEMBL1217009,CCC[C@@]12CC[C@H]3[C@H](C)CC[C@H]4CC(=O)O[C@H](O1)[C@]43OO2,41000.0,inactivo
CHEMBL1217009,CCCC[C@@]12CC[C@H]3[C@H](C)CC[C@H]4CC(=O)O[C@H](O1)[C@]43OO2,258000.0,inactivo
CHEMBL1217009,CCOC(=O)CC[C@@]12CC[C@H]3[C@H](C)CC[C@H]4CC(=O)O[C@H](O1)[C@]43OO2,31000.0,inactivo
CHEMBL1217009,C[C@@H]1CC[C@H]2CC(=O)O[C@@H]3O[C@@]4(CCCc5ccc(Cl)cc5)CC[C@@H]1[C@@]23OO4,11000.0,inactivo
CHEMBL1217009,CCCC[C@H]1C(=O)O[C@@H]2O[C@@]3(CC)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,36000.0,inactivo
CHEMBL1217009,C[C@@H]1CC[C@H]2CC(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,242000.0,inactivo
CHEMBL1217009,CC[C@H]1C(=O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,61000.0,inactivo
CHEMBL1217009,NCCC[C@](N)(C(=O)O)C(F)F,225000.0,inactivo
CHEMBL1217009,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C[C@@H](N)CC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,1000.0,activo
CHEMBL1217009,CCCN(CCC)c1ccc(S(=O)(=O)N([N+](=O)[O-])[N+](=O)[O-])cc1,65000.0,inactivo
CHEMBL1217009,CCCN(CCC)c1ccc(S(=O)(=O)Nc2ccccc2)cc1[N+](=O)[O-],43000.0,inactivo
CHEMBL1217009,CCO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,45000.0,inactivo
CHEMBL1217010,O=[N+]([O-])c1ccc2nc(Cl)sc2c1,48000.0,inactivo
CHEMBL1217010,CN(C)c1ccc(Nc2nc3ccc([N+](=O)[O-])cc3s2)cc1,25000.0,inactivo
CHEMBL1217010,O=[N+]([O-])c1ccc2nc(NCCO)sc2c1,104000.0,inactivo
CHEMBL1217010,COc1cc(NS(C)(=O)=O)ccc1Nc1nc2ccc([N+](=O)[O-])cc2s1,18000.0,inactivo
CHEMBL1217010,O=[N+]([O-])c1ccc2nc(Nc3cccc(O)c3)sc2c1,15000.0,inactivo
CHEMBL1217010,CC(=O)Nc1nc2ccc([N+](=O)[O-])cc2s1,1000.0,activo
CHEMBL1217010,Nc1nc2ccc([N+](=O)[O-])cc2s1,51000.0,inactivo
CHEMBL1217010,COc1ccc2nc3ccc(CO)cc3c(Cl)c2c1,183000.0,inactivo
CHEMBL1217010,COc1ccc2nc3ccc(COC(=O)c4ccc(Cl)cc4)cc3c(Cl)c2c1,156000.0,inactivo
CHEMBL1217010,COC(=O)OCc1ccc2nc3ccc(OC)cc3c(N)c2c1,1000.0,activo
CHEMBL1217010,CCN(CC)c1nc2ccc([N+](=O)[O-])cc2s1,99000.0,inactivo
CHEMBL1217010,COc1ccc2nc3ccc(COC(=O)c4ccccc4)cc3c(Cl)c2c1,137000.0,inactivo
CHEMBL1217010,COc1ccc(C(=O)OCc2ccc3nc4ccc(OC)cc4c(Cl)c3c2)cc1,125000.0,inactivo
CHEMBL1217010,COc1ccc2nc3ccc(COC(=O)c4ccccc4)cc3c(N)c2c1,35000.0,inactivo
CHEMBL1217010,COc1ccc2nc3ccc(COC(=O)CC(C)C)cc3c(Cl)c2c1,36000.0,inactivo
CHEMBL1217010,COc1ccc2nc3ccc(COC(=O)c4ccc(F)cc4)cc3c(N)c2c1,1000.0,activo
CHEMBL1217010,CCCNc1nc2ccc([N+](=O)[O-])cc2s1,1000.0,activo
CHEMBL1217010,O=[N+]([O-])c1ccc2nc(Nc3ccccc3)sc2c1,36000.0,inactivo
CHEMBL1217010,Nc1ccc2nc(Cl)sc2c1,54000.0,inactivo
CHEMBL1217010,CN(C)c1ccc(Nc2nc3ccc(N)cc3s2)cc1,73000.0,inactivo
CHEMBL1217010,COc1cc(NS(C)(=O)=O)ccc1Nc1nc2ccc(N)cc2s1,10000.0,inactivo
CHEMBL1217010,Nc1ccc2nc(Nc3cccc(O)c3)sc2c1,19000.0,inactivo
CHEMBL1217010,COc1ccc2nc3ccc(NCCCCCCNc4ccc5nc6ccc(OC)cc6c(N)c5c4)cc3c(N)c2c1,1000.0,activo
CHEMBL1217010,CC(=O)Nc1nc2ccc(N)cc2s1,121000.0,inactivo
CHEMBL1217010,Nc1ccc2nc(N)sc2c1,151000.0,inactivo
CHEMBL1217010,CCN(CC)c1nc2ccc(N)cc2s1,23000.0,inactivo
CHEMBL1217010,Nc1ccc2nc(N3CCCCC3)sc2c1,10000.0,inactivo
CHEMBL1217010,CCN(CC)CCCNc1nc2ccc(N)cc2s1,65000.0,inactivo
CHEMBL1217010,CCCNc1nc2ccc(N)cc2s1,98000.0,inactivo
CHEMBL1217010,Nc1ccc2nc(Nc3ccccc3)sc2c1,63000.0,inactivo
CHEMBL1217010,CN(C)c1ccc(Nc2nc3ccc(Nc4ccccc4C(=O)O)cc3s2)cc1,68000.0,inactivo
CHEMBL1217010,COc1cc(NS(C)(=O)=O)ccc1Nc1nc2ccc(Nc3ccccc3C(=O)O)cc2s1,13000.0,inactivo
CHEMBL1217010,O=C(O)c1ccccc1Nc1ccc2nc(Nc3cccc(O)c3)sc2c1,237000.0,inactivo
CHEMBL1217010,COc1ccc2nc3ccc(N(CCCCCCCCN(c4ccc5nc6ccc(OC)cc6c(N)c5c4)c4ccc5nc6ccc(OC)cc6c(N)c5c4)c4ccc5nc6ccc(OC)cc6c(N)c5c4)cc3c(N)c2c1,1000.0,activo
CHEMBL1217010,COc1ccc2nc3ccc(N(CCCCCCCN(c4ccc5nc6ccc(OC)cc6c(Cl)c5c4)c4ccc5nc6ccc(OC)cc6c(Cl)c5c4)c4ccc5nc6ccc(OC)cc6c(Cl)c5c4)cc3c(Cl)c2c1,1000.0,activo
CHEMBL1217010,CC(=O)Nc1nc2ccc(Nc3ccccc3C(=O)O)cc2s1,18000.0,inactivo
CHEMBL1217010,COc1ccc2nc3ccc(N(CCCCCCCN(c4ccc5nc6ccc(OC)cc6c(N)c5c4)c4ccc5nc6ccc(OC)cc6c(N)c5c4)c4ccc5nc6ccc(OC)cc6c(N)c5c4)cc3c(N)c2c1,139000.0,inactivo
CHEMBL1217010,CN(C)c1nc2ccc(Nc3ccccc3C(=O)O)cc2s1,80000.0,inactivo
CHEMBL1217010,CCN(CC)c1nc2ccc(Nc3ccccc3C(=O)O)cc2s1,33000.0,inactivo
CHEMBL1217010,O=C(O)c1ccccc1Nc1ccc2nc(N3CCCCC3)sc2c1,15000.0,inactivo
CHEMBL1217010,CCCNc1nc2ccc(Nc3ccccc3C(=O)O)cc2s1,39000.0,inactivo
CHEMBL1217010,O=C(O)c1ccccc1Nc1ccc2nc(Nc3ccccc3)sc2c1,30000.0,inactivo
CHEMBL1216998,O=C=NCCOc1ccc(Oc2ccccc2)cc1,70000.0,inactivo
CHEMBL1216998,[N-]=[N+]=NCCOc1ccc(Oc2ccccc2)cc1,70000.0,inactivo
CHEMBL1216998,[N-]=[N+]=NC(CO)COc1ccc(Oc2ccccc2)cc1,70000.0,inactivo
CHEMBL1216998,c1ccc(Oc2ccc(OCN3CC3)cc2)cc1,42000.0,inactivo
CHEMBL1216998,Cn1c2nc3ccccc3c-2cc2ccc(Br)cc21,32000.0,inactivo
CHEMBL1216998,Cn1c2nc3ccccc3c-2cc2ccc(Cl)cc21,17000.0,inactivo
CHEMBL1216998,COc1ccc2cc3c4ccccc4nc-3n(C)c2c1,1000.0,activo
CHEMBL1216998,Cn1c2nc3ccccc3c-2cc2ccc(C(F)(F)F)cc21,32000.0,inactivo
CHEMBL1216998,N#CSCCOc1ccc2[nH]c3ccccc3c2c1,10000.0,inactivo
CHEMBL1216998,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)NCC1CCCCC1,81000.0,inactivo
CHEMBL1216998,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@H]2[C@@](C)(O)c1cccnc1,50000.0,inactivo
CHEMBL1216998,CCC(=O)N1CCCCC1[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,65000.0,inactivo
CHEMBL1216998,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@H]2[C@@](C)(O)C1CCCNC1,23000.0,inactivo
CHEMBL1217001,Cl.NCCCC12CC3CC(CC(C3)C1)C2,1000.0,activo
CHEMBL1217001,CCCC1(CCC)CC(C)(C)CC(C)(N)C1.Cl,1000.0,activo
CHEMBL1216999,CC(C)(C)OC(=O)NC(=N)c1ccc(NC(=O)Cn2cnc([N+](=O)[O-])c2)cc1,200000.0,inactivo
CHEMBL1216999,N=C(N)c1ccc(NC(=O)Cn2ccnc2[N+](=O)[O-])cc1,200000.0,inactivo
CHEMBL1216999,N=C(N)c1ccc(NC(=O)Cn2cnc([N+](=O)[O-])c2)cc1,200000.0,inactivo
CHEMBL1216999,CNc1nc(NC)nc(NN)n1,200000.0,inactivo
CHEMBL1216999,Nc1nc(N)nc(N/N=C\c2ccc([N+](=O)[O-])o2)n1,0.06,activo
CHEMBL1216999,Nc1nc(N)nc(N/N=C\c2ccc([N+](=O)[O-])s2)n1,1000.0,activo
CHEMBL1216999,Nc1nc(N)nc(N/N=C\c2ccco2)n1,29000.0,inactivo
CHEMBL1216999,Nc1nc(N)nc(N/N=C\c2cccs2)n1,89000.0,inactivo
CHEMBL1216999,CNc1nc(NC)nc(N/N=C\c2ccc([N+](=O)[O-])o2)n1,15000.0,inactivo
CHEMBL1216999,CN(C)c1nc(N/N=C\c2ccc([N+](=O)[O-])o2)nc(N(C)C)n1,0.06,activo
CHEMBL1216999,CC(C)(C)OC(=O)NC(=N)c1ccc(NC(=O)Cn2ccnc2[N+](=O)[O-])cc1,119000.0,inactivo
CHEMBL1217013,N=C(NCCCN(CCNC(=N)NC1CCCCC1)C(=N)NC1CCCCC1)NC1CCCCC1,21000.0,inactivo
CHEMBL1217013,C1CN(N2CCNCC2)CCN1,17000.0,inactivo
CHEMBL1217013,C1CNC(N2CCN(N3CCN(C4=NCCN4)CC3)CC2)=N1,28000.0,inactivo
CHEMBL1217013,CC(C)(C)OC(=O)NCCNC(=S)N1CCN(N2CCN(C(=S)NCCNC(=O)OC(C)(C)C)CC2)CC1,14000.0,inactivo
CHEMBL1217013,O=C(NCCCNCCNC(=O)OCc1ccccc1)OCc1ccccc1,0.06,activo
CHEMBL1217013,NCCCNCCN,49000.0,inactivo
CHEMBL1217010,COc1ccc2nc3ccc(N(CCCCCCN(c4ccc5nc6ccc(OC)cc6c(Cl)c5c4)c4ccc5nc6ccc(OC)cc6c(Cl)c5c4)c4ccc5nc6ccc(OC)cc6c(Cl)c5c4)cc3c(Cl)c2c1,68000.0,inactivo
CHEMBL1217010,COc1ccc2nc3ccc(C)cc3c(N)c2c1,1000.0,activo
CHEMBL1217010,COc1ccc2nc3ccc(C)cc3c(Cl)c2c1,10000.0,inactivo
CHEMBL1217010,COc1ccc2nc3ccc(NCCCCNc4ccc5nc6ccc(OC)cc6c(Cl)c5c4)cc3c(Cl)c2c1,10000.0,inactivo
CHEMBL1219546,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)Cc3ccc(-c4cn(CCCCCCCC(=O)NO)nn4)cc3)[C@H]2O)[C@](C)(OC)C[C@@H](C)C2=NCCN3C(=O)O[C@@]1(C)[C@H]3[C@H]2C,19.7,activo
CHEMBL1219546,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)Cc3ccc(-c4cn(CCCCCCCCC(=O)NO)nn4)cc3)[C@H]2O)[C@](C)(OC)C[C@@H](C)C2=NCCN3C(=O)O[C@@]1(C)[C@H]3[C@H]2C,14.9,activo
CHEMBL1219546,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)Cc3ccc(-c4cn(CCCCCCCCCC(=O)NO)nn4)cc3)[C@H]2O)[C@](C)(OC)C[C@@H](C)C2=NCCN3C(=O)O[C@@]1(C)[C@H]3[C@H]2C,4.8,activo
CHEMBL1217448,CC[C@@H](C(=O)C[C@@H](C)C1=C(O)C(=O)[C@@H]2C3=CC[C@H]4C[C@@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,800.0,activo
CHEMBL1217448,CC[C@@H](C(=O)C[C@@H](C)C1=C(O)C(=O)[C@@H]2[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,68400.0,inactivo
CHEMBL1217448,CC[C@@H](C(=O)C[C@@H](C)C1=C(O)C(=O)[C@@H]2[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O[C@H]6O[C@H](C)[C@@H](O)[C@H](O)[C@@H]6O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,19200.0,inactivo
CHEMBL1217448,C=C(C(=O)C[C@@H](C)C1=C(O)C(=O)[C@@H]2[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,14500.0,inactivo
CHEMBL1217448,C=C(C(=O)C[C@@H](C)C1=C(O)C(=O)[C@@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O[C@@H]2O[C@H](C(=O)OC)[C@@H](O)[C@H](O[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)[C@H]2O)C[C@@H]1CC3)C(C)C,14300.0,inactivo
CHEMBL1217448,COC(=O)[C@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4=C(CC[C@H]3C2)[C@H]2C(=O)C(O)=C([C@H](C)CC(=O)[C@H](C)C(C)C)[C@@]2(C)CC4)[C@H](O)[C@@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1O,54400.0,inactivo
CHEMBL1217448,CC[C@@H](C(=O)C[C@@H](C)C1=C(O)C(=O)[C@@H]2C3=CC[C@H]4C[C@@H](O[C@@H]5O[C@H](C(=O)OC)[C@@H](O)[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,38.0,activo
