index,molecule_chembl_id,canonical_smiles,standard_value,is_valid
1464,CHEMBL1861997,CCCCc1ccc(-c2nc(CNCCc3cnc[nH]3)co2)cc1,0.37,True
1465,CHEMBL1861285,CCCCc1ccc(-c2nc(CNCCCn3ccnc3)co2)cc1,0.3,True
1466,CHEMBL1860505,CCCCc1ccc(-c2nc(CNC3CCN(Cc4ccccc4)CC3)co2)cc1,0.16,True
1467,CHEMBL1862560,CCCCc1ccc(-c2nc(CNCC(C)(C)CN)co2)cc1,0.39,True
1468,CHEMBL1859886,CCCCc1ccc(-c2nc(CNCC(C)(C)CN(C)C)co2)cc1,1.55,True
1469,CHEMBL1858703,CN(C)CCCNCc1coc(-c2ccc(OC3CCCC3)cc2)n1,5.0,True
1470,CHEMBL1861921,CC(C)c1ccc(-c2nc(CNCCCN(C)C)co2)cc1,5.0,True
1471,CHEMBL1861850,CN(C)CCCNCc1coc(-c2ccc(OCCc3ccccc3)cc2)n1,5.0,True
1472,CHEMBL1860663,CCCCCC(C)NCc1coc(-c2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)n1,0.41,True
1473,CHEMBL1860917,CCCCc1ccc(-c2nc(CNCCCNC(=O)OC(C)(C)C)co2)cc1,0.74,True
1474,CHEMBL1860957,CCCCc1ccc(-c2nc(CNCC(O)CN)co2)cc1,0.6,True
1475,CHEMBL1857985,CCC(C)Oc1ccc(-c2nc(CNCCCN(C)C)co2)cc1,5.0,True
1476,CHEMBL1858713,CCC(CC)Oc1ccc(-c2nc(CNCCCN(C)C)co2)cc1,5.0,True
1477,CHEMBL1862016,O/N=C(\NC1CCCCC1)c1ccccc1-c1ccccc1,0.62,True
1478,CHEMBL1862401,O/N=C(/c1cccnc1Oc1cccc(C(F)(F)F)c1)N1CCN(C2CCCC2)CC1,2.33,True
1479,CHEMBL1861197,CC(C)N1CCN(/C(=N\O)c2cccnc2Oc2cccc(C(F)(F)F)c2)CC1,0.73,True
1480,CHEMBL1862370,CC1CC(N/C(=N\O)c2cccnc2Oc2cc(Cl)ccc2Cl)CC(C)(C)C1,0.03,True
1481,CHEMBL1862321,CCOc1ccccc1CN/C(=N\O)c1cccnc1Oc1cc(Cl)ccc1Cl,0.66,True
1482,CHEMBL1861406,O/N=C(\NCc1ccccc1)c1cccnc1Oc1cc(Cl)ccc1Cl,0.77,True
1483,CHEMBL1860695,COc1cccc(CN/C(=N\O)c2cccnc2Oc2ccc(Cl)cc2)c1,1.1,True
1484,CHEMBL1859132,CC(C)(C)CN/C(=N\O)c1cccnc1Oc1ccc(Cl)cc1,0.58,True
1485,CHEMBL1859199,COc1ccc(Oc2ncccc2/C(=N/O)NCC(C)(C)C)cc1,0.18,True
1486,CHEMBL1862432,COc1ccc(Oc2ncccc2/C(=N/O)NC2CCC2)cc1,0.28,True
1488,CHEMBL1858522,COc1ccc(Oc2ncccc2/C(=N/O)NCc2ccccc2OC)cc1,2.37,True
1489,CHEMBL1858388,COc1ccc(Oc2ncccc2/C(=N/O)NCc2ccccc2C)cc1,2.36,True
1490,CHEMBL1862303,COc1ccc(Oc2ncccc2/C(=N/O)NCc2cc(C)cc(C)c2)cc1,2.32,True
1491,CHEMBL1862498,CC1CC(N/C(=N\O)c2cccnc2Oc2ccc(F)c(Cl)c2)CC(C)(C)C1,0.07,True
1492,CHEMBL1860407,CCOc1ccccc1CN/C(=N\O)c1cccnc1Oc1ccc(Cl)cc1,2.13,True
1493,CHEMBL1858752,CCOc1ccccc1CN/C(=N\O)c1cccnc1Oc1ccc(OC)cc1,1.44,True
1494,CHEMBL1859585,CCC(CC)N/C(=N\O)c1cccnc1Oc1ccc(OC)cc1,0.78,True
1495,CHEMBL1862434,COc1ccc(Oc2ncccc2/C(=N/O)NCc2ccccc2)cc1,3.01,True
1496,CHEMBL1861204,COc1ccc(Oc2ncccc2/C(=N/O)NCC2CC2)cc1,0.34,True
1497,CHEMBL1858662,O/N=C(\NCC1CCCCC1)c1cccnc1Oc1ccc(Cl)cc1,0.92,True
1498,CHEMBL1861240,COc1ccc(Oc2ncccc2/C(=N/O)NCC2CCCCC2)cc1,1.96,True
1499,CHEMBL1860303,CCCCCC(C)NCc1coc(-c2ccc(C(F)(F)F)cc2)n1,1.63,True
1500,CHEMBL1859827,CCCCCC(C)NCc1coc(-c2ccc(CCCC)cc2)n1,0.3,True
1504,CHEMBL1857903,CCCCCC(C)NCc1coc(-c2ccc(Br)cc2)n1,2.01,True
1508,CHEMBL1859753,CCCCCC(C)NCc1ccc(-c2ccccc2)cc1,0.66,True
1509,CHEMBL1862233,CCCCCC(C)NCc1cccc(-c2ccccc2)c1,0.81,True
1510,CHEMBL1858397,CCCCCC(C)NCc1ccccc1-c1ccccc1,1.35,True
1511,CHEMBL1862475,CCCCCC(C)NCc1coc(-c2ccccc2OC(F)(F)F)n1,1.48,True
1512,CHEMBL1858776,CCCCCC(C)NCc1coc(-c2cccc(OC(F)(F)F)c2)n1,1.45,True
1513,CHEMBL1860710,CCCCCC(C)NCc1coc(-c2ccc(OC(F)(F)F)cc2)n1,1.11,True
1514,CHEMBL1862055,O=C(O)c1coc(-c2ccccc2)n1,5.0,True
1515,CHEMBL1861635,CCCCC[C@@H](C)N(Cc1coc(-c2ccc(Cl)cc2)n1)Cc1coc(-c2ccc(Cl)cc2)n1,5.0,True
1516,CHEMBL1859105,CCCCCC(C)NC(=O)c1coc(-c2ccccc2)n1,5.0,True
1517,CHEMBL1861323,CCCCCC(C)OCc1coc(-c2ccccc2)n1,5.0,True
1518,CHEMBL1859694,COc1ccc(/C(=N/O)NC2CCCCC2)cc1,0.61,True
1519,CHEMBL1859684,COc1cccc(/C(=N/O)NC2CCCCC2)c1,0.57,True
1520,CHEMBL1862641,CN1CCCC1CCNCc1coc(-c2ccc(OC3CCCC3)cc2)n1,0.22,True
1521,CHEMBL1858506,C/C(O)=C1/C(=O)CN(C)C1=O,5.0,True
1522,CHEMBL1862530,C/C(O)=C1\C(=O)NC(CC(C)C)C1=O,5.0,True
1523,CHEMBL1861057,CCCCCC(C)NCc1coc(-c2ccc(OCCCC)c(C)c2)n1,0.42,True
1524,CHEMBL1859448,CCCCCC(C)NCc1coc(-c2ccc(OCCCC)c(OC)c2)n1,0.38,True
1525,CHEMBL1858852,CCCCCC(C)NCc1coc(-c2cccc(OCCCC)c2)n1,1.02,True
1526,CHEMBL1861106,COc1ccc(-c2nc(CNCCCN(C)C)c(C)o2)cc1,3.13,True
1527,CHEMBL1862293,COc1ccc(-c2nc(CNCCC3CCCN3C)c(C)o2)cc1,2.44,True
1528,CHEMBL1860426,COc1cccc(-c2nc(CNCCC3CCCN3C)c(C)o2)c1,2.2,True
1529,CHEMBL1860921,Cc1ccc(-c2nc(CNCCC3CCCN3C)c(C)o2)cc1,0.43,True
1530,CHEMBL1859645,Cc1cccc(-c2nc(CNCCC3CCCN3C)c(C)o2)c1,0.55,True
1531,CHEMBL1861229,Cc1oc(-c2ccccc2F)nc1CNCCC1CCCN1C,5.0,True
1532,CHEMBL1858369,C/C(O)=C1\C(=O)NC(COCc2ccccc2)C1=O,5.0,True
1533,CHEMBL1860647,CCCCCC(C)NCc1nc(-c2ccc(OC)cc2)oc1C,1.49,True
1534,CHEMBL1861556,CCCCCC(C)NCc1nc(-c2cccc(OC)c2)oc1C,1.54,True
1535,CHEMBL1860644,CCCCCC(C)NCc1nc(-c2ccc(C)cc2)oc1C,1.41,True
1536,CHEMBL1861579,CCCCCC(C)NCc1nc(-c2cccc(C)c2)oc1C,2.16,True
1537,CHEMBL1861887,CCCCCC(C)NCc1nc(-c2ccccc2F)oc1C,2.71,True
1538,CHEMBL1858661,CCCCCC(C)NCc1coc(-c2ccc3c(c2)OCO3)n1,3.61,True
1539,CHEMBL1859370,CCCCCCC/C(O)=C1/C(=O)CN(C)C1=O,5.0,True
1540,CHEMBL1858968,CCCCCCC/C(O)=C1\C(=O)NC(CC(C)C)C1=O,5.0,True
1541,CHEMBL1861702,CN(C)CC(C)(C)CNc1cc(-c2ccccc2)nc2cc(-c3cccc(F)c3)nn12,5.0,True
1542,CHEMBL1862330,NCCCNc1cc(-c2ccccc2)nc2cc(-c3cccc(F)c3)nn12,0.535,True
1543,CHEMBL1859296,CCN(CC)CCCNc1cc(-c2ccccc2)nc2cc(-c3ccc(F)cc3)nn12,2.46,True
1544,CHEMBL1702181,Oc1cc(-c2ccccc2)nc2cc(-c3ccc(F)cc3)nn12,5.0,True
1545,CHEMBL1859611,COC(=O)c1sccc1NC(N)=O,5.0,True
1546,CHEMBL1859885,O=c1[nH]c(=O)c2sccc2[nH]1,5.0,True
1547,CHEMBL1858564,NCCCNc1cc(-c2ccccc2)nc2cc(-c3ccc(F)cc3)nn12,0.554,True
1548,CHEMBL1857945,CN(C)CCNc1cc(-c2ccccc2)nc2cc(-c3ccc(F)cc3)nn12,1.53,True
1549,CHEMBL1860593,Fc1ccc(-c2cc3nc(-c4ccccc4)cc(NCCN4CCCC4)n3n2)cc1,1.68,True
1550,CHEMBL1862384,Fc1ccc(-c2cc3nc(-c4ccccc4)cc(NCCN4CCCCC4)n3n2)cc1,5.0,True
1551,CHEMBL1860341,Fc1ccc(-c2cc3nc(-c4ccccc4)cc(NCCN4CCOCC4)n3n2)cc1,5.0,True
1552,CHEMBL1860001,CN(C)CCCNc1cc(-c2ccccc2)nc2cc(-c3ccc(F)cc3)nn12,1.1,True
1553,CHEMBL1860314,Fc1ccc(-c2cc3nc(-c4ccccc4)cc(NCCCN4CCCC4)n3n2)cc1,3.65,True
1554,CHEMBL1860210,Fc1ccc(-c2cc3nc(-c4ccccc4)cc(NCCCN4CCOCC4)n3n2)cc1,5.0,True
1555,CHEMBL1858254,Fc1ccc(-c2cc3nc(-c4ccccc4)cc(NCCCn4ccnc4)n3n2)cc1,4.04,True
1556,CHEMBL1861446,O=C1CCCN1CCCNc1cc(-c2ccccc2)nc2cc(-c3ccc(F)cc3)nn12,5.0,True
1557,CHEMBL1861354,CN(C)CC(C)(C)CNc1cc(-c2ccccc2)nc2cc(-c3ccc(F)cc3)nn12,5.0,True
1558,CHEMBL1859930,Clc1nc(Oc2cccc3ccccc23)c2sccc2n1,5.0,True
1559,CHEMBL1860067,O=c1cc(-c2ccccc2)[nH]c2cc(-c3cccc(F)c3)nn12,5.0,True
1560,CHEMBL1862628,CN(C)CCNc1nc(Oc2cccc3ccccc23)c2sccc2n1,1.28,True
1561,CHEMBL1860616,CN(C)CCNc1cc(-c2ccccc2)nc2cc(-c3cccc(F)c3)nn12,2.07,True
1562,CHEMBL1861289,Fc1cccc(-c2cc3nc(-c4ccccc4)cc(NCCN4CCCC4)n3n2)c1,2.22,True
1563,CHEMBL1862006,Fc1cccc(-c2cc3nc(-c4ccccc4)cc(NCCN4CCCCC4)n3n2)c1,3.82,True
1564,CHEMBL1861102,Fc1cccc(-c2cc3nc(-c4ccccc4)cc(NCCN4CCOCC4)n3n2)c1,5.0,True
1565,CHEMBL1509103,CN(C)CCCNc1cc(-c2ccccc2)nc2cc(-c3cccc(F)c3)nn12,1.13,True
1566,CHEMBL1860501,CCN(CC)CCCNc1cc(-c2ccccc2)nc2cc(-c3cccc(F)c3)nn12,1.05,True
1567,CHEMBL1862442,Fc1cccc(-c2cc3nc(-c4ccccc4)cc(NCCCN4CCCC4)n3n2)c1,1.02,True
1568,CHEMBL1861723,Fc1cccc(-c2cc3nc(-c4ccccc4)cc(NCCCN4CCOCC4)n3n2)c1,5.0,True
1569,CHEMBL1858537,Fc1cccc(-c2cc3nc(-c4ccccc4)cc(NCCCn4ccnc4)n3n2)c1,4.3,True
1570,CHEMBL1859156,O=C1CCCN1CCCNc1cc(-c2ccccc2)nc2cc(-c3cccc(F)c3)nn12,5.0,True
1571,CHEMBL1862278,Cc1cc(=O)n2nc(-c3cccc(F)c3)cc2[nH]1,5.0,True
1572,CHEMBL1861381,COc1ccc(-c2cc3[nH]c(-c4ccccc4)cc(=O)n3n2)cc1,5.0,True
1573,CHEMBL1859875,Cc1cc(NCCN(C)C)n2nc(-c3cccc(F)c3)cc2n1,5.0,True
1574,CHEMBL1858574,Cc1cc(NCCN2CCCC2)n2nc(-c3cccc(F)c3)cc2n1,5.0,True
1575,CHEMBL1859613,Cc1cc(NCCN2CCCCC2)n2nc(-c3cccc(F)c3)cc2n1,5.0,True
1576,CHEMBL1859131,Cc1cc(NCCN2CCOCC2)n2nc(-c3cccc(F)c3)cc2n1,5.0,True
1577,CHEMBL1859179,Cc1cc(NCCCN(C)C)n2nc(-c3cccc(F)c3)cc2n1,5.0,True
1578,CHEMBL1857942,CCN(CC)CCCNc1cc(C)nc2cc(-c3cccc(F)c3)nn12,5.0,True
1579,CHEMBL1858737,Cc1cc(NCC(C)(C)CN(C)C)n2nc(-c3cccc(F)c3)cc2n1,5.0,True
1580,CHEMBL1859269,Cc1cc(NCCCN2CCCC2)n2nc(-c3cccc(F)c3)cc2n1,5.0,True
1581,CHEMBL1861988,Cc1cc(NCCCN2CCOCC2)n2nc(-c3cccc(F)c3)cc2n1,5.0,True
1582,CHEMBL1861526,Cc1cc(NCCCn2ccnc2)n2nc(-c3cccc(F)c3)cc2n1,5.0,True
1583,CHEMBL1860651,Cc1cc(NCCCN2CCCC2=O)n2nc(-c3cccc(F)c3)cc2n1,5.0,True
1584,CHEMBL1861808,c1ccc2c(Oc3nc(NCCN4CCCC4)nc4ccsc34)cccc2c1,1.06,True
1585,CHEMBL1861247,Cc1cc(N2CCN(C(=O)OC(C)(C)C)CC2)n2nc(-c3cccc(F)c3)cc2n1,5.0,True
1586,CHEMBL1862699,Cc1cc(NC2CCN(C(=O)OC(C)(C)C)C2)n2nc(-c3cccc(F)c3)cc2n1,5.0,True
1587,CHEMBL1860154,Cc1cc(N2CCNCC2)n2nc(-c3cccc(F)c3)cc2n1,5.0,True
1588,CHEMBL1858418,CC(C)(C)OC(=O)N1CCN(c2cc(-c3ccccc3)nc3cc(-c4ccc(F)cc4)nn23)CC1,5.0,True
1589,CHEMBL1861532,CC(C)(C)OC(=O)N1CCC(Nc2cc(-c3ccccc3)nc3cc(-c4ccc(F)cc4)nn23)C1,5.0,True
1590,CHEMBL1857839,CC(C)(C)OC(=O)N1CCC(Nc2cc(-c3ccccc3)nc3cc(-c4ccc(F)cc4)nn23)CC1,5.0,True
1591,CHEMBL1859216,Fc1ccc(-c2cc3nc(-c4ccccc4)cc(N4CCNCC4)n3n2)cc1,0.422,True
1592,CHEMBL1859129,Fc1ccc(-c2cc3nc(-c4ccccc4)cc(NC4CCNC4)n3n2)cc1,0.583,True
1593,CHEMBL1859485,Fc1ccc(-c2cc3nc(-c4ccccc4)cc(NC4CCNCC4)n3n2)cc1,0.555,True
1594,CHEMBL1860153,Brc1nn2ccnc2s1,5.0,True
1595,CHEMBL1333798,Cc1cc2nc(-c3ccccc3)cc(O)n2n1,5.0,True
1596,CHEMBL1860670,CC(C)(C)c1cc(=O)n2nc(-c3ccc(F)cc3)cc2[nH]1,5.0,True
1597,CHEMBL1857979,Fc1ccc(Oc2nc(Cl)nc3ccsc23)cc1,5.0,True
1598,CHEMBL1860878,CC(C)(C)OC(=O)N1CCN(c2cc(C(C)(C)C)nc3cc(-c4ccc(F)cc4)nn23)CC1,5.0,True
1599,CHEMBL1859037,CC(C)(C)c1cc(N2CCNCC2)n2nc(-c3ccc(F)cc3)cc2n1,1.11,True
1600,CHEMBL1859205,C[N+]1(C)CCN(c2cc(-c3ccccc3)nc3cc(-c4ccc(F)cc4)nn23)CC1,5.0,True
1601,CHEMBL1862433,COc1ccccc1/C(=N/O)NC1CCCCC1,0.52,True
1602,CHEMBL1858137,O/N=C1/CCCCCN1,5.0,True
1603,CHEMBL1858302,COc1ccc(Oc2ncccc2/C(=N/O)NC2CCc3ccccc32)cc1,1.51,True
1604,CHEMBL1859735,COc1ccc(Oc2ncccc2/C(=N/O)NC2CCCC2)cc1,0.15,True
1605,CHEMBL1862697,COCCN/C(=N\O)c1cccnc1Oc1ccc(C)c2c1CCC2,1.77,True
1606,CHEMBL1860172,Cc1ccc(Oc2ncccc2/C(=N/O)NCC(C)C)c2c1CCC2,0.55,True
1607,CHEMBL1858566,Cc1ccc(Oc2ncccc2/C(=N/O)NC2CCC(C)CC2)c2c1CCC2,0.81,True
1608,CHEMBL1862068,CCOc1ccccc1CN/C(=N\O)c1cccnc1Oc1ccc(C)c2c1CCC2,0.73,True
1609,CHEMBL1860728,CCC(CC)N/C(=N\O)c1cccnc1Oc1ccc(C)c2c1CCC2,0.37,True
1610,CHEMBL1862587,O/N=C(\NCc1cccs1)c1cccnc1Oc1ccc2oc3ccccc3c2c1,2.45,True
1611,CHEMBL1858760,Cc1ccc(Oc2ncccc2/C(=N/O)NCc2cccs2)c2c1CCC2,1.09,True
1612,CHEMBL1859834,Cc1ccc(Oc2ncccc2/C(=N/O)NCc2ccccc2)c2c1CCC2,1.28,True
1613,CHEMBL1859314,Cc1ccc(Oc2ncccc2/C(=N/O)NCC2CC2)c2c1CCC2,0.21,True
1614,CHEMBL1861787,COCCN/C(=N\O)c1cccnc1Oc1ccc(C(C)C)cc1,1.04,True
1615,CHEMBL1862112,CCc1ccc(Oc2ncccc2/C(=N/O)NCCOC)cc1,1.12,True
1616,CHEMBL1861698,CC(C)COc1ncccc1/C(=N/O)NCC(C)(C)C,1.12,True
1617,CHEMBL1861652,O/N=C(\NC1CCC1)c1cccnc1Oc1ccccc1OCc1ccccc1,1.39,True
1618,CHEMBL1858935,O/N=C(\NC1CCC1)c1cccnc1OCC1CCCCC1,0.64,True
1619,CHEMBL1859180,CC(C)COc1ncccc1/C(=N/O)NC1CCC1,1.41,True
1620,CHEMBL1862345,O/N=C(\NC1CCCCC1)c1cccnc1Oc1ccc2ccccc2c1,0.08,True
1621,CHEMBL1858431,CC(C)COc1ncccc1/C(=N/O)NC1CCCCC1,2.18,True
1622,CHEMBL1861252,COCC(C)N/C(=N\O)c1cccnc1Oc1ccc(C(C)C)cc1,0.92,True
1623,CHEMBL1861699,CCc1ccc(Oc2ncccc2/C(=N/O)NC(C)COC)cc1,2.17,True
1624,CHEMBL1859959,CCc1ccc(Oc2ncccc2/C(=N/O)NCc2ccccc2OC)cc1,1.08,True
1625,CHEMBL1859836,O/N=C(/c1cccnc1Oc1ccc2ccccc2c1)N1CCC2CCCCC2C1,0.13,True
1626,CHEMBL1858499,Cc1ccccc1CN/C(=N\O)c1cccnc1Oc1ccc(C(C)C)cc1,1.06,True
1627,CHEMBL1858380,CCc1ccc(Oc2ncccc2/C(=N/O)NCc2ccccc2C)cc1,1.07,True
1628,CHEMBL1858308,CC(C)COc1ncccc1/C(=N/O)NC1CCC(C)CC1,2.25,True
1629,CHEMBL1861466,O/N=C(\NC1CCCCC1)c1ccsc1,5.0,True
1630,CHEMBL1861710,CC(C)(C)CN/C(=N\O)c1ccccc1-c1ccccc1,2.02,True
1631,CHEMBL1861158,CCC(CC)N/C(=N\O)c1ccccc1-c1ccccc1,1.19,True
1632,CHEMBL1858491,O/N=C(\NC1CCCC1)c1ccccc1-c1ccccc1,1.17,True
1633,CHEMBL1861296,O/N=C(/c1ccccc1-c1ccccc1)N1CCCCC1,5.0,True
1634,CHEMBL1860990,CCN(CC)/C(=N\O)c1ccccc1-c1ccccc1,5.0,True
1635,CHEMBL1860713,Cc1cc(C)cc(CN/C(=N\O)c2cccnc2OCC(C)C)c1,1.94,True
1636,CHEMBL1859997,CC1CC(N/C(=N\O)c2cccnc2Oc2ccc(C(C)C)cc2)CC(C)(C)C1,0.54,True
1637,CHEMBL1860190,Cc1ccc(Oc2cc(/C(=N/O)NCC(C)(C)C)ccn2)c(C)c1,0.36,True
1638,CHEMBL1859355,CC(C)(C)CN/C(=N\O)c1ccnc(Oc2cccc(F)c2)c1,2.19,True
1639,CHEMBL1858668,CC(C)(C)CN/C(=N\O)c1ccnc(Oc2ccc(F)c(Cl)c2)c1,2.73,True
1640,CHEMBL1858041,O/N=C(\NC1CCC1)c1ccnc(Oc2cc(Cl)ccc2Cl)c1,0.6,True
1641,CHEMBL1858098,O/N=C(\NC1CCCCC1)c1ccnc(Oc2ccc(F)c(F)c2)c1,5.0,True
1642,CHEMBL1858913,O/N=C(\NC1CCCCC1)c1ccnc(Oc2cccc3c2CCCC3)c1,0.83,True
1643,CHEMBL1861239,O/N=C(\NC1CCCCC1)c1ccnc(Oc2ccc(F)c(Cl)c2)c1,3.79,True
1644,CHEMBL1860523,COCC(C)N/C(=N\O)c1ccnc(Oc2ccc(F)c(Cl)c2)c1,0.82,True
1645,CHEMBL1860381,Cc1ccc2cccc(Oc3cc(/C(=N/O)NC4CCC(C)CC4)ccn3)c2n1,4.86,True
1646,CHEMBL1859537,C=CCc1ccc(Oc2cc(/C(=N/O)NCc3ccc(OC)cc3)ccn2)c(OC)c1,5.0,True
1647,CHEMBL1858365,O/N=C(/c1ccnc(Oc2cccc3c2CCCC3)c1)N1CCSCC1,5.0,True
1648,CHEMBL1860274,CC(C)c1cccc(Oc2cc(/C(=N/O)N3CCN(c4ccccc4)CC3)ccn2)c1,2.91,True
1649,CHEMBL1861733,O/N=C(\NCC1CCCCC1)c1ccnc(Oc2cccc3c2CCCC3)c1,5.0,True
1650,CHEMBL1858305,Cc1ccc(Oc2cc(/C(=N/O)N3CCCCCC3)ccn2)c(C)c1,5.0,True
1651,CHEMBL1860908,CN(/C(=N\O)c1ccnc(Oc2ccc(F)c(Cl)c2)c1)C1CCCCC1,5.0,True
1652,CHEMBL1862726,O/N=C(\NC1CCCC1)c1ccnc(Oc2ccc(F)c(F)c2)c1,2.94,True
1653,CHEMBL1861059,O/N=C(\NC1CCCC1)c1ccnc(Oc2cc(Cl)ccc2Cl)c1,10.85,True
1654,CHEMBL1858766,O/N=C(\NC1CCCC1)c1ccnc(Oc2cccc(F)c2)c1,2.27,True
1655,CHEMBL1861823,O/N=C(\NC1CCCC1)c1ccnc(Oc2ccc(F)c(Cl)c2)c1,2.2,True
1656,CHEMBL1862367,COCCN/C(=N\O)c1ccc(C)nc1Oc1ccc(SC)c(C)c1,5.0,True
1657,CHEMBL1860761,COc1ccc(Oc2cc(/C(=N/O)NCC(C)(C)C)ccn2)cc1,4.8,True
1658,CHEMBL1862394,COc1ccc(Oc2cc(/C(=N/O)NC3CCC3)ccn2)cc1,4.78,True
1659,CHEMBL1861949,Cc1ccc(/C(=N/O)NC2CCC2)c(Oc2ccc3oc4ccccc4c3c2)n1,0.39,True
1660,CHEMBL1858989,O/N=C(\NC1CCCCC1)c1ccnc(Oc2ccc(Cl)cc2)c1,2.4,True
1661,CHEMBL1861582,COc1ccc(Oc2cc(/C(=N/O)NC3CCCCC3)ccn2)cc1,3.73,True
1662,CHEMBL1862134,COCC(C)N/C(=N\O)c1ccnc(Oc2ccc(Cl)cc2)c1,0.36,True
1663,CHEMBL1860829,COCC(C)N/C(=N\O)c1ccnc(Oc2ccc(SC)cc2)c1,0.45,True
1664,CHEMBL1860451,COc1ccc(Oc2cc(/C(=N/O)NCC(C)C)ccn2)cc1,5.0,True
1665,CHEMBL1860770,CC1CCC(N/C(=N\O)c2ccnc(Oc3cccc4cccnc34)c2)CC1,5.0,True
1666,CHEMBL1858120,CCOc1ccccc1CN/C(=N\O)c1cccnc1Oc1ccc(C(C)C)cc1,1.12,True
1667,CHEMBL1859128,CCOc1ccccc1CN/C(=N\O)c1cccnc1Oc1ccc(CC)cc1,0.76,True
1668,CHEMBL1862257,CCC(CC)N/C(=N\O)c1cccnc1Oc1ccc(F)cc1,1.32,True
1669,CHEMBL1859566,CCC(CC)N/C(=N\O)c1cccnc1OCC1CCCCC1,0.44,True
1670,CHEMBL1859712,CCC(C)(C)N/C(=N\O)c1cccnc1Oc1ccc2ccccc2c1,0.49,True
1671,CHEMBL1859710,O/N=C(\NC1CCCCC1)c1ccccc1Oc1ccccc1,0.62,True
1672,CHEMBL1858023,O/N=C(/c1ccccc1-c1ccccc1)n1ccnc1,5.0,True
1673,CHEMBL1858021,C[C@@H]1[C@H]2C[C@@H](C[C@H]1N/C(=N\O)c1ccccc1-c1ccccc1)C2(C)C,5.0,True
1674,CHEMBL1858227,C[C@@H]1[C@@H](N/C(=N\O)c2ccccc2-c2ccccc2)C[C@H]2C[C@@H]1C2(C)C,5.0,True
1675,CHEMBL1861352,O/N=C(/c1ccccc1-c1ccccc1)N1CCCCCCC1,5.0,True
1676,CHEMBL1858782,O/N=C(\NCC1CC1)c1ccccc1-c1ccccc1,1.15,True
1677,CHEMBL1858670,CC(C)c1ccc(Oc2ncccc2/C(=N/O)NCc2cccs2)cc1,0.89,True
1678,CHEMBL1860944,CC(C)c1ccc(Oc2ncccc2/C(=N/O)NCC2CCCO2)cc1,0.54,True
1679,CHEMBL1860766,CCCCC[C@@H](C)NCc1coc(-c2ccc(Cl)cc2)n1,0.92,True
1680,CHEMBL1861512,CCCCC[C@H](C)NCc1coc(-c2ccc(Cl)cc2)n1,1.76,True
1681,CHEMBL1859308,CC1(C)[C@H]2CC[C@@H](CNCc3ccc(-c4ccccc4)s3)[C@@H]1C2,1.02,True
1682,CHEMBL1859923,COc1ccccc1Oc1ncccc1C(=N)N,5.0,True
1683,CHEMBL1859333,CCCCCC(C)NCc1coc(-c2ccc(OC(C)C)cc2)n1,1.07,True
1684,CHEMBL1858635,COc1ccccc1Oc1ncccc1C(=N)NC1CCCCC1,5.0,True
1685,CHEMBL1858816,CCCCCC(C)NCc1coc(-c2ccc(OCCCC)cc2)n1,0.38,True
1689,CHEMBL1862041,CCCCCC(C)NCc1coc(-c2ccc(-c3ccccc3)cc2)n1,0.24,True
1693,CHEMBL1861157,COc1cc(C)ccc1Oc1ncccc1C(=N)N,5.0,True
1694,CHEMBL1862308,CCCCCC(C)NCc1coc(-c2ccc(SC(F)(F)F)cc2)n1,1.12,True
1695,CHEMBL1862561,CCCCCC(C)NCc1coc(-c2cccs2)n1,3.83,True
1696,CHEMBL1861676,CCCCCC(C)NCc1coc(-c2cc3ccccc3s2)n1,1.36,True
1697,CHEMBL1858992,CCCCCC(C)NCc1coc(-c2ccc(F)cc2F)n1,2.97,True
1698,CHEMBL1858850,CCCCCC(C)NCc1coc(-c2ccc(F)c(F)c2)n1,1.74,True
1699,CHEMBL1861056,CCCCCC(C)NCc1coc(-c2cc(F)cc(F)c2)n1,1.71,True
1700,CHEMBL1858115,CCCCCC(C)NCc1coc(-c2cc(F)ccc2F)n1,2.69,True
1701,CHEMBL1859626,CCc1ccc(Oc2ncccc2/C(=N/O)NCc2ccccc2)cc1,1.08,True
1702,CHEMBL1860934,Cc1ccc(Oc2ncccc2/C(=N/O)NCc2c(F)cccc2F)cc1,1.75,True
1703,CHEMBL1859846,CC(C)c1ccc(Oc2ncccc2/C(=N/O)NCc2c(F)cccc2F)cc1,5.0,True
1704,CHEMBL1858788,O/N=C(\NCc1c(F)cccc1F)c1cccnc1Oc1ccc(F)cc1,2.18,True
1705,CHEMBL1862532,O/N=C(\NCC1CC1)c1cccnc1Oc1ccc(F)cc1,1.23,True
1706,CHEMBL1859784,O/N=C(\NCC1CC1)c1cccnc1Oc1ccc2ccccc2c1,0.62,True
1707,CHEMBL1860962,CC(C)c1ccc(Oc2ncccc2/C(=N/O)NC2CCc3ccccc32)cc1,0.98,True
1708,CHEMBL1859669,O/N=C(\NC1CCc2ccccc21)c1cccnc1Oc1ccc2ccccc2c1,1.47,True
1709,CHEMBL1862131,O/N=C(\NC1CCCCC1)c1ccccc1Br,5.0,True
1710,CHEMBL1861138,O/N=C(\NC1CCCCC1)c1cccc(Br)c1,3.28,True
1711,CHEMBL1860007,O/N=C(\NC1CCCCC1)c1ccc(Br)cc1,5.0,True
