,Unnamed: 0,molecule_chembl_id,is_valid,valor_bioactividad,canonical_smiles,Peso_Molecular,LogP,Num_Donadores_H,Num_Aceptores,pIC50
162,162,CHEMBL9126,True,activo,N=C(N)c1ccc(N2CCN(c3ccc(C(=N)N)cc3)CC2)cc1,322.4160000000001,1.58134,4,4,7.236572006437063
163,163,CHEMBL267154,True,activo,C(=C1/CCCN(c2ccc(C3=NCCN3)cc2)C1)\c1ccc(C2=NCCN2)cc1,385.5150000000001,3.070000000000001,2,5,7.1487416512809245
164,164,CHEMBL9341,True,activo,CC(C)/N=C(\N)c1ccc(N2CCCN(c3ccc(/C(N)=N/C(C)C)cc3)CC2)cc1,420.6050000000002,3.6307000000000023,2,4,6.0
165,165,CHEMBL9025,True,activo,N=C(NC1CC1)c1ccc(N2CCCN(c3ccc(C(=N)NC4CC4)cc3)CC2)cc1,416.57300000000015,3.5580400000000028,4,4,6.060480747381382
166,166,CHEMBL276449,True,activo,C(=C1CCN(Cc2ccc(C3=NCCN3)cc2)CC1)c1ccc(C2=NCCN2)cc1,399.5420000000001,3.0656000000000008,2,5,6.267606240177032
167,167,CHEMBL9531,True,activo,N=C(N)c1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(C(=N)N)cc3)n2)cc1,401.43000000000006,2.1543400000000004,6,5,6.0
168,168,CHEMBL9516,True,activo,c1cc(C2=NCCN2)ccc1CC1CCCN(c2ccc(C3=NCCN3)cc2)C1,387.5310000000001,2.845300000000001,2,5,7.0655015487564325
169,169,CHEMBL2311124,True,activo,N=C(N)c1ccc(NC(=O)[C@@H]2C[C@H]2C(=O)Nc2ccc(C(=N)N)cc2)cc1,364.4090000000001,1.46804,6,4,6.0
170,170,CHEMBL9479,True,activo,c1cc(C2=NCCN2)ccc1CC1CCN(c2ccc(C3=NCCN3)cc2)CC1,387.5310000000002,2.8453000000000017,2,5,6.772113295386326
171,171,CHEMBL166,True,activo,Nc1nc(N)nc(Nc2ccc([As]3SCC(CO)S3)cc2)n1,398.3490000000001,0.315699999999999,4,9,6.698970004336019
172,172,CHEMBL9053,True,activo,CCCCNC(=N)c1ccc(N2CCCN(c3ccc(C(=N)NCCCC)cc3)CC2)cc1,448.6590000000002,4.833440000000004,4,4,6.7447274948966935
173,173,CHEMBL25526,True,activo,N=C(N)c1ccc(OC[C@@H]2C[C@H]2COc2ccc(C(=N)N)cc2)cc1,338.411,2.3486400000000005,4,4,8.0268721464003
174,174,CHEMBL9121,True,activo,N=C(NCCO)c1ccc(N2CCCN(c3ccc(/C(N)=N/CCO)cc3)CC2)cc1,424.5490000000002,1.0081700000000005,5,6,6.0
175,175,CHEMBL269032,True,activo,N=C(N)c1ccc(N2CCCN(c3ccc(C(=N)N)cc3)CC2)cc1,336.4430000000001,1.97144,4,4,8.667561540084394
176,176,CHEMBL9185,True,activo,c1cc(N2CCCN(c3ccc(C4=NCCN4)cc3)CC2)ccc1C1=NCCN1,388.5190000000002,2.1029,2,6,7.560667306169737
177,177,CHEMBL266808,True,activo,O=C(Nc1ccc(C2=NCCN2)cc1)C1C[C@H]1C(=O)Nc1ccc(C2=NCCN2)cc1,416.4850000000001,1.5994999999999997,4,6,6.0
178,178,CHEMBL9490,True,activo,CC(C)(C)/N=C(\N)c1ccc(N2CCCN(c3ccc(/C(N)=N/C(C)(C)C)cc3)CC2)cc1,448.6590000000003,4.410900000000003,2,4,6.0
179,179,CHEMBL9391,True,activo,N=C(N)c1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(C(=N)N)cc3)c2)cc1,400.44200000000006,2.759340000000001,6,4,7.154901959985743
180,180,CHEMBL8892,True,activo,c1cc(N2CCN(c3ccc(C4=NCCN4)cc3)CC2)ccc1C1=NCCN1,374.4920000000001,1.7128,2,6,7.732828271596986
181,181,CHEMBL110,True,inactivo,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,260.253,1.1077,1,5,3.934420285271552
182,182,CHEMBL423172,True,activo,Cn1c([N+](=O)[O-])cnc1-c1nnc(N)s1,226.221,0.4289999999999998,1,8,6.920818753952375
183,183,CHEMBL193320,True,activo,Nc1nc(N)nc(N/N=C/c2ccc([N+](=O)[O-])o2)n1,264.205,-0.0168000000000003,3,10,7.096910013008056
184,184,CHEMBL362928,True,activo,CNc1nc(N)nc(N/N=C/c2ccc([N+](=O)[O-])o2)n1,278.232,0.4426999999999998,3,10,7.096910013008056
185,185,CHEMBL381718,True,activo,Nc1ncnc2c1ncn2[C@@H]1O[C@H](/C=C/I)[C@@H](O)[C@H]1O,389.153,-0.0236000000000001,3,8,8.045757490560675
186,186,CHEMBL380883,True,activo,Nc1ncnc2c1ncn2[C@@H]1O[C@](S)(CO)[C@@H](O)[C@H]1O,299.312,-1.7225000000000008,5,10,7.853871964321762
187,187,CHEMBL381504,True,activo,O[C@@H]1[C@H](O)[C@@H](/C=C/F)O[C@H]1n1cnc2c(NC3CC3)ncnc21,321.31200000000007,0.5029999999999999,3,8,7.721246399047171
188,188,CHEMBL381512,True,activo,O[C@@H]1[C@H](O)[C@@H](/C=C/I)O[C@H]1n1cnc2c(NC3CC3)ncnc21,429.2180000000001,0.9685,3,8,7.920818753952375
189,189,CHEMBL383769,True,activo,N#C/N=C/[C@H]1O[C@@H](n2cnc3c(NC4CC4)ncnc32)[C@H](O)[C@@H]1O,329.32,-0.4283200000000001,3,10,7.721246399047171
190,190,CHEMBL206231,True,activo,Nc1ncnc2c1ncn2[C@@H]1O[C@H](/C=C\I)[C@@H](O)[C@H]1O,389.153,-0.0236000000000001,3,8,7.346787486224656
191,191,CHEMBL381751,True,activo,CN(C/C=C\CN)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,349.39500000000004,-1.5255999999999974,4,10,10.69897000433602
192,192,CHEMBL191917,True,activo,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCO)[C@@H](O)[C@H]1O,327.366,-1.2468000000000004,4,10,9.795880017344077
193,193,CHEMBL380728,True,activo,CC(=O)OCCSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC(C)=O)[C@@H]1OC(C)=O,453.47700000000026,0.4656,1,13,9.920818753952377
194,194,CHEMBL208745,True,inactivo,CC(=O)OCCSSCCOP(=O)(OCCSSCCOC(C)=O)Oc1ccc(O)c(C=O)c1,574.6570000000004,4.613800000000005,1,14,4.301029995663981
195,195,CHEMBL208713,True,inactivo,CC(C)(C)C(=O)SCCOP(=O)(OCCSC(=O)C(C)(C)C)Oc1ccc(O)c(C=O)c1,506.5790000000002,5.336600000000006,1,10,4.795880017344075
196,196,CHEMBL210961,True,inactivo,CC(=O)Oc1ccccc1CCC(=O)OCOP(=O)(OCOC(=O)CCc1ccccc1OC(C)=O)Oc1ccc(O)c(C=O)c1,658.5490000000003,4.842400000000006,1,14,4.301029995663981
197,197,CHEMBL209085,True,inactivo,CC(C)(C)C(=O)OCOP(=O)(OCOC(=O)C(C)(C)C)Oc1ccc(O)c(C=O)c1,446.3890000000002,3.818400000000003,1,10,4.698970004336019
198,198,CHEMBL379972,True,inactivo,O=Cc1cc(OP(=O)([O-])[O-])ccc1O,262.065,-6.579799999999999,1,6,4.301029995663981
199,199,CHEMBL245898,True,inactivo,C1C2CC3CC1CC(C2)C31CN1,163.26399999999998,1.7845,1,1,4.522878745280337
200,200,CHEMBL660,True,inactivo,NC12CC3CC(CC(C3)C1)C2,151.253,1.9139,1,1,3.886056647693163
201,201,CHEMBL392595,True,inactivo,O=C1NC(=O)C2(C(=O)N1)C1CC3CC(C1)CC2C3,248.28199999999995,0.7948999999999993,2,3,4.698970004336019
202,202,CHEMBL438333,True,inactivo,CN1CCC2(CC1)C1CC3CC(C1)CC2C3,219.372,3.1545000000000014,0,1,4.698970004336019
203,203,CHEMBL396099,True,inactivo,CN1CCC12C1CC3CC(C1)CC2C3,191.318,2.516800000000001,0,1,4.6020599913279625
204,204,CHEMBL254618,True,activo,COCCCn1cnc2c(NCc3ccc(Cl)c(Cl)c3)nc(C#N)nc21,391.26200000000017,3.653380000000002,1,7,6.823908740944319
205,205,CHEMBL400542,True,activo,N#Cc1nc(NCc2ccc(Cl)c(Cl)c2)c2ncn(CCCCCO)c2n1,405.2890000000002,3.7794800000000026,2,7,7.221848749616356
206,206,CHEMBL254617,True,activo,N#Cc1nc(NCc2ccc(Cl)c(Cl)c2)c2ncn(CC(O)CO)c2n1,393.23400000000015,1.97008,3,8,6.346787486224656
207,207,CHEMBL254412,True,activo,N#Cc1nc(NCc2ccc(Cl)c(Cl)c2)c2ncn(CCCO)c2n1,377.2350000000002,2.999280000000002,2,7,6.958607314841775
208,208,CHEMBL255038,True,activo,CCCCn1cnc2c(NCc3ccc(Cl)c(Cl)c3)nc(C#N)nc21,375.263,4.416980000000003,1,6,6.7447274948966935
209,209,CHEMBL400663,True,activo,N#Cc1nc(NCc2ccc(Cl)c(Cl)c2)c2ncn(CCO)c2n1,363.20800000000014,2.6091800000000016,2,7,6.221848749616356
210,210,CHEMBL254828,True,activo,N#Cc1nc(NCc2ccc(Br)cc2)c2ncn(CCCc3ccccc3)c2n1,447.34000000000026,4.7053800000000034,1,6,6.376750709602099
211,211,CHEMBL254827,True,activo,CCCCn1cnc2c(NCc3ccc(Br)cc3)nc(C#N)nc21,385.26900000000006,3.8726800000000026,1,6,6.267606240177032
212,212,CHEMBL400522,True,activo,N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(Cc3cccc(C(F)(F)F)c3)c2n1,442.83200000000016,5.030580000000001,1,6,6.468521082957745
213,213,CHEMBL252121,True,activo,COc1ccc(Cn2cnc3c(NCc4ccc(Cl)cc4)nc(C#N)nc32)cc1,404.8610000000001,4.020380000000002,1,7,6.568636235841013
214,214,CHEMBL398504,True,activo,N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(Cc3cccnc3)c2n1,375.82300000000015,3.4067800000000013,1,7,6.301029995663981
215,215,CHEMBL251923,True,activo,N#Cc1nc(NCc2ccc(F)cc2)c2ncn(Cc3ccccc3)c2n1,358.38000000000005,3.4974800000000013,1,6,6.045757490560675
216,216,CHEMBL399027,True,activo,CCCCn1cnc2c(NCc3ccc(F)cc3)nc(C#N)nc21,324.36300000000006,3.2492800000000006,1,6,6.154901959985743
217,217,CHEMBL252729,True,activo,N#Cc1nc(NCc2ccc(F)cc2)c2ncn(CCCCO)c2n1,340.36200000000014,2.22168,2,7,6.096910013008056
218,218,CHEMBL252933,True,activo,N#Cc1nc(NCc2ccccc2)c2ncn(Cc3cccc(C(F)(F)F)c3)c2n1,408.38700000000006,4.377180000000003,1,6,6.585026652029182
219,219,CHEMBL398507,True,inactivo,N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(CC3CCCCC3)c2n1,380.8830000000003,4.543780000000004,1,6,5.0
220,220,CHEMBL255080,True,activo,CCCCn1cnc2c(NCc3ccc(Cl)cc3)nc(C#N)nc21,340.81800000000004,3.763580000000002,1,6,6.070581074285707
221,221,CHEMBL400248,True,activo,Cc1cccc(CNc2nc(C#N)nc3c2ncn3Cc2ccccc2)c1,354.4170000000001,3.666800000000002,1,6,6.318758762624412
222,222,CHEMBL252363,True,activo,CCCCn1cnc2c(NCc3cccc(C)c3)nc(C#N)nc21,320.40000000000003,3.4186000000000014,1,6,6.568636235841013
223,223,CHEMBL252362,True,activo,COc1ccc(CNc2nc(C#N)nc3c2ncn3C2CCCC2)cc1,348.4100000000002,3.4337800000000023,1,7,6.096910013008056
224,224,CHEMBL252157,True,activo,CCCCCCNc1nc(C#N)nc2c1ncn2Cc1ccccc1,334.4270000000001,3.7384800000000022,1,6,6.154901959985743
225,225,CHEMBL251959,True,activo,CCCCCCNc1nc(C#N)nc2c1ncn2CCCC,300.41000000000014,3.490280000000002,1,6,6.356547323513812
226,226,CHEMBL399094,True,activo,N#Cc1nc(NC2CCCCC2)c2ncn(Cc3ccccc3)c2n1,332.411,3.4908800000000024,1,6,6.481486060122113
227,227,CHEMBL402052,True,inactivo,CCCn1cnc2c(NC3CCCCC3)nc(C#N)nc21,284.367,2.852580000000001,1,6,4.920818753952375
228,228,CHEMBL252934,True,activo,N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(CCCO)c2n1,342.7900000000002,2.34588,2,7,6.508638306165727
229,229,CHEMBL398505,True,activo,N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(CCCCO)c2n1,356.81700000000023,2.735980000000001,2,7,6.221848749616356
230,230,CHEMBL400543,True,activo,COCOCCn1cnc2c(NCc3ccc(Cl)c(Cl)c3)nc(C#N)nc21,407.2610000000001,3.237380000000001,1,8,6.494850021680094
231,231,CHEMBL35241,True,activo,N=C(N)c1ccc(/N=N/Nc2ccc(C(=N)N)cc2)cc1,281.32300000000004,2.36554,5,4,7.698970004336019
232,232,CHEMBL254619,True,activo,COC(CCn1cnc2c(NCc3ccc(Cl)c(Cl)c3)nc(C#N)nc21)OC,421.2880000000002,3.625880000000002,1,8,6.657577319177793
233,233,CHEMBL1569,True,inactivo,NC12CC3CC(CC(C3)C1)C2,187.71399999999997,2.3357,1,1,3.878112014896319
234,234,CHEMBL270260,True,activo,CCCCCCCCCCCCCCC12CC3CC(CC(C3)/C1=N\NC(N)=S)C2,419.7230000000001,7.093100000000007,2,2,6.376750709602099
235,235,CHEMBL270339,True,activo,N=C(N)N/N=C1\C2CC3CC(C2)CC1(Cc1ccccc1)C3,296.418,2.894470000000001,3,2,6.3872161432802645
236,236,CHEMBL273129,True,activo,CCCCCCCCCCCCCCC12CC3CC(CC(C3)/C1=N\NC(=N)N)C2,402.6710000000001,6.742970000000006,3,2,6.075720713938118
237,237,CHEMBL429426,True,activo,CCCCCCCCCCC12CC3CC(CC(C3)/C1=N\NC(=N)N)C2,346.56300000000005,5.182570000000003,3,2,7.045757490560675
238,238,CHEMBL537456,True,activo,NC12CC3CC(C1)CC(C1CCCCC1)(C3)C2,269.8599999999999,4.286200000000004,1,1,6.2839966563652006
239,239,CHEMBL537471,True,activo,NC1CCC(C23CC4CC(CC(C4)C2)C3)CC1,269.86,4.142100000000004,1,1,6.481486060122113
240,240,CHEMBL270540,True,activo,CCCCCCCCCCCCC12CC3CC(CC(C3)C1NCC)C2,347.6310000000001,7.101800000000008,1,1,6.229147988357855
241,241,CHEMBL539354,True,activo,NCCC12CC3CC(C1)CC(c1ccccc1)(C3)C2,291.86600000000004,4.295200000000004,1,1,6.2076083105017466
242,242,CHEMBL273131,True,activo,CCCCCCCCCCCCCCC12CC3CC(CC(C3)C1N)C2,347.6310000000001,7.231200000000007,1,1,6.036212172654444
243,243,CHEMBL271608,True,activo,CCCCCCCCCCCCC12CC3CC(CC(C3)C1N)C2,319.57700000000006,6.451000000000007,1,1,6.327902142064283
244,244,CHEMBL261602,True,activo,CCCCCCCCCCC12CC3CC(CC(C3)C1N)C2,291.523,5.670800000000005,1,1,6.318758762624412
245,245,CHEMBL261601,True,activo,CCCCCCCCC12CC3CC(CC(C3)C1N)C2,263.469,4.890600000000004,1,1,6.096910013008056
246,246,CHEMBL411451,True,inactivo,CC(C)(C)C(=O)SCCOP(=O)(OCCSC(=O)C(C)(C)C)Oc1ccc(O)c(C(=O)O)c1,522.5780000000002,5.222300000000006,2,10,4.698970004336019
247,247,CHEMBL507331,True,inactivo,CO[C@@H]1C(=O)CC[C@]2(CO2)[C@]1(O)/C(C)=C/CC=C(C)C,280.36400000000003,2.167,1,4,4.381951903287908
248,248,CHEMBL495450,True,inactivo,CO[C@H]1C(=O)[C@]2(CC[C@@H]1OC(=O)c1ccccc1)CO2,276.28800000000007,1.3589000000000002,0,5,4.325138859262188
249,249,CHEMBL495449,True,activo,O=C(O[C@@H]1CC[C@]2(CO2)[C@@H](O)[C@H]1O)c1ccccc1,264.27700000000004,0.4965999999999996,2,5,6.142667503568731
250,250,CHEMBL510953,True,inactivo,O=C(O[C@H]1CC[C@]2(CO2)[C@H](O)[C@@H]1O)c1ccccc1,264.27700000000004,0.4965999999999996,2,5,3.4881166390211256
251,251,CHEMBL494204,True,activo,CO[C@@H]1[C@H](O[Si](C)(C)C(C)(C)C)CC[C@]2(CO2)[C@@]1(O)/C(C)=C/CC=C(C)C,396.6440000000002,4.988300000000005,1,4,6.3979400086720375
252,252,CHEMBL523186,True,activo,CO[C@@H]1[C@]2(CC[C@H](O[Si](C)(C)C(C)(C)C)[C@@]1(O)/C(C)=C/CC=C(C)C)CO2,396.6440000000002,4.988300000000005,1,4,6.552841968657781
253,253,CHEMBL505434,True,inactivo,CCC12CC3CC(C1)CC(N(C)C)(C3)O2,209.333,2.633400000000001,0,2,4.961777361631282
254,254,CHEMBL410525,True,inactivo,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5[C@@H](C)[C@H](C)CC[C@]5(C(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,498.7480000000005,7.660300000000009,1,3,4.769551078621726
255,255,CHEMBL505029,True,inactivo,C[C@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O)C(CO)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,636.8230000000001,2.612500000000001,7,9,4.795880017344075
256,256,CHEMBL507467,True,inactivo,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,750.967,3.5211000000000023,7,11,4.494850021680094
257,257,CHEMBL450120,True,inactivo,CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,943.1340000000004,0.1405000000000067,11,18,4.494850021680094
258,258,CHEMBL448388,True,inactivo,C[C@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,620.8240000000001,3.6401000000000026,6,8,4.494850021680094
259,259,CHEMBL503930,True,inactivo,C[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,929.1070000000004,-0.2495999999999908,11,18,4.494850021680094
260,260,CHEMBL506853,True,inactivo,CC(=O)OC[C@H]1O[C@@H](OC(=O)[C@]23CC[C@@H](C)[C@@](C)(OC(C)=O)[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](OC(C)=O)[C@H](O[C@@H]7O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]7OC(C)=O)[C@H]6OC(C)=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,1391.5139999999994,6.029200000000019,0,29,4.494850021680094
261,261,CHEMBL449323,True,inactivo,C[C@H]1[C@H](C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,913.1080000000004,0.6355000000000051,10,17,4.494850021680094
262,262,CHEMBL500001,True,inactivo,C[C@H]1[C@H](C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,1075.249,-1.5402999999999825,13,22,4.494850021680094
263,263,CHEMBL449257,True,inactivo,C[C@H]1[C@H](C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,1221.391,-2.68849999999998,15,26,4.494850021680094
264,264,CHEMBL508539,True,inactivo,C[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,650.8500000000003,2.4353,7,10,4.494850021680094
265,265,CHEMBL399873,True,inactivo,C[C@H]1[C@H](C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,442.7280000000003,6.997200000000009,2,2,4.494850021680094
266,266,CHEMBL1229937,True,inactivo,O=C(CO)CO,90.078,-1.4599000000000002,2,3,2.987162775294828
267,267,CHEMBL45967,True,activo,ClCCl,84.93299999999999,1.4215,0,0,9.522878745280336
268,268,CHEMBL476694,True,activo,C=C1CCC[C@@H]2[C@@H](CC[C@@]3(C)CC[C@H]([C@H](C)C(=O)O)OO3)[C@H](C)CC[C@@]12C,378.55300000000017,5.765300000000006,1,3,9.69897000433602
269,269,CHEMBL32838,True,inactivo,CO[C@@H]1[C@H](OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,458.5510000000004,3.915400000000004,1,6,4.585026652029182
270,270,CHEMBL569803,True,inactivo,CO[C@@H]1[C@H](OC(=O)NN2CCNCC2)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,409.52700000000016,1.6092000000000004,2,7,4.552841968657781
271,271,CHEMBL578806,True,inactivo,CO[C@@H]1[C@H](OC(=O)N[C@H]2CN3CCC2CC3)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,434.5770000000002,2.8832000000000013,1,6,4.619788758288394
272,272,CHEMBL584954,True,inactivo,CO[C@@H]1[C@H](OC(=O)NCc2ccc(C(=O)O)cc2)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,459.5390000000004,3.687400000000003,2,6,4.376750709602099
273,273,CHEMBL571384,True,activo,CO[C@@H]1[C@H](OC(=O)N[C@@H](C(=O)NN2CCCCC2)C(C)C)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,507.6720000000004,3.330700000000002,2,7,7.259637310505756
274,274,CHEMBL570030,True,activo,CO[C@@H]1[C@H](OC(=O)N[C@@H](C(=O)NCCCN(C)C)C(C)C)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,509.6880000000004,2.8815000000000026,2,7,7.602059991327962
275,275,CHEMBL569116,True,activo,CO[C@@H]1[C@H](OC(=O)N[C@@H](C(=O)NCCC2CCCN2C)C(C)C)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,535.7260000000003,3.414100000000003,2,7,7.721246399047171
276,276,CHEMBL585936,True,activo,CO[C@@H]1[C@H](OC(=O)N[C@@H](C(=O)Nc2cccc(C(=O)O)c2)C(C)C)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,544.6450000000003,4.150500000000003,3,7,7.853871964321762
277,277,CHEMBL592226,True,inactivo,C#CCN(CC#C)C12CC3CC(CC)(CC(C1)c1ccccc13)O2,319.448,3.885100000000003,0,2,4.834755673874689
278,278,CHEMBL591993,True,inactivo,C#CCNC12CC3CC(CC)(CC(C1)c1ccccc13)O2,281.399,3.539500000000002,1,2,4.817300096663957
279,279,CHEMBL591766,True,inactivo,CCC12CC3CC(NCc4ccccc4)(CC(C1)c1ccccc13)O2,333.475,5.106500000000005,1,2,4.858236769724212
280,280,CHEMBL807,True,inactivo,CC12CC3CC(C)(C1)CC(N)(C3)C2,179.307,2.6941000000000006,1,1,4.861697301833718
281,281,CHEMBL1213380,True,activo,NCCCC12CC3CC(CC(C3)C1)C2,229.795,3.363500000000003,1,1,6.0
282,282,CHEMBL1213422,True,activo,CCCC1(CCC)CC(C)(C)CC(C)(N)C1,261.8809999999999,4.922300000000005,1,1,6.0
283,283,CHEMBL1213461,True,inactivo,Cn1c2nc3ccccc3c-2cc2ccc(Br)cc21,311.182,4.593800000000002,0,2,4.568636235841013
284,284,CHEMBL1213462,True,activo,COc1ccc2cc3c4ccccc4nc-3n(C)c2c1,262.312,3.8399000000000023,0,3,10.221848749616356
285,285,CHEMBL1213463,True,inactivo,Cn1c2nc3ccccc3c-2cc2ccc(C(F)(F)F)cc21,300.283,4.850100000000002,0,2,4.769551078621726
286,286,CHEMBL192069,True,activo,COc1cc2cc(C(=O)Nc3cc(N)c4ccccc4c3CCCl)[nH]c2c(OC)c1OC,453.92600000000033,4.962700000000003,3,5,8.721246399047171
287,287,CHEMBL1254447,True,activo,COc1cc2cc(C(=O)Nc3cc(O)c4ncc(C)cc4c3CCCl)[nH]c2c(OC)c1OC,469.9250000000002,4.789520000000003,3,6,7.251811972993799
288,288,CHEMBL1256991,True,activo,NP(=O)(OCc1ccc([N+](=O)[O-])cc1F)N(CCCl)CCCl,374.1360000000001,3.096900000000001,1,4,6.571865205971212
289,289,CHEMBL1257016,True,activo,NP(=O)(OCc1ccc([N+](=O)[O-])cc1C(F)(F)F)N(CCCl)CCCl,424.14300000000014,3.976600000000003,1,4,6.826813731587726
290,290,CHEMBL1257017,True,activo,NP(=O)(OCc1ccc([N+](=O)[O-])cc1Cl)N(CCCl)CCCl,390.5910000000001,3.611200000000003,1,4,8.096910013008056
291,291,CHEMBL1257018,True,activo,NP(=O)(OCc1c(F)cc([N+](=O)[O-])cc1F)N(CCCl)CCCl,392.1260000000001,3.2360000000000024,1,4,8.154901959985743
292,292,CHEMBL1275718,True,activo,CN(C)CCC[C@]1(O)CC2CC3CC(C2)C1C3,237.38699999999997,2.5154000000000005,1,2,6.075720713938118
293,293,CHEMBL1275767,True,activo,CN(C)CCCC12CC3CC(CC(C3)C1O)C2,237.387,2.5154000000000005,1,2,6.075720713938118
294,294,CHEMBL1275769,True,inactivo,NC1C2CC3CC(C2)CC1(c1ccccc1)C3,227.351,3.091600000000001,1,1,4.954677021213342
